feedback_id,request_id,resident_id,rating,feedback_text,sentiment_label,dataset_version
FBK-10859,REQ-019344,RES-01687,3,Very satisfied with the response time and communication. Rating given: 3/5. Total downtime felt like 108 hours from resident perspective.,Positive,v1.0.0
FBK-10860,REQ-006488,RES-01941,5,Work quality exceeded expectations; thank you maintenance team. Rating given: 5/5. Total downtime felt like 84 hours from resident perspective. Reference token e9212be7.,Positive,v1.0.0
FBK-10861,REQ-012799,RES-00599,5,Very satisfied with the response time and communication. Rating given: 5/5. Total downtime felt like 91 hours from resident perspective. Reference token c76320a4.,Positive,v1.0.0
FBK-10862,REQ-019652,RES-00150,4,Unacceptable delay and repeated visits without permanent fix. Rating given: 4/5. Total downtime felt like 4 hours from resident perspective.,Negative,v1.0.0
FBK-10863,REQ-012406,RES-06394,4,,Positive,v1.0.0
FBK-10864,REQ-010311,RES-00645,3,Work quality exceeded expectations; thank you maintenance team. Rating given: 3/5. Total downtime felt like 72 hours from resident perspective. Reference token 9278b789.,Positive,v1.0.0
FBK-10865,REQ-002964,RES-06015,5,Work quality exceeded expectations; thank you maintenance team. Rating given: 5/5. Total downtime felt like 52 hours from resident perspective. Reference token 2ac6a27e.,Positive,v1.0.0
FBK-10866,REQ-003199,RES-03280,5,Technician was professional and resolved the issue quickly. Rating given: 5/5. Total downtime felt like 69 hours from resident perspective. Reference token f33d88a4.,Positive,v1.0.0
FBK-10867,REQ-019214,RES-04832,4,Very satisfied with the response time and communication. Rating given: 4/5. Total downtime felt like 14 hours from resident perspective. Reference token a783145d.,Positive,v1.0.0
FBK-10868,REQ-020206,RES-06343,2,Unacceptable delay and repeated visits without permanent fix. Rating given: 2/5. Total downtime felt like 104 hours from resident perspective. Reference token a8b4abcf.,Negative,v1.0.0
FBK-10869,REQ-017396,RES-04511,5,,Positive,v1.0.0
FBK-10870,REQ-006996,RES-03982,5,,Positive,v1.0.0
FBK-10871,REQ-021515,RES-02732,2,Poor communication; had to escalate to management. Rating given: 2/5. Total downtime felt like 43 hours from resident perspective. Request closure confirmation via email. Reference token 8b562ed3.,Negative,v1.0.0
FBK-10872,REQ-019279,RES-03857,4,Work quality exceeded expectations; thank you maintenance team. Rating given: 4/5. Total downtime felt like 59 hours from resident perspective. Reference token c3c0c03d.,Positive,v1.0.0
FBK-10873,REQ-018595,RES-00033,3,Very satisfied with the response time and communication. Rating given: 3/5. Total downtime felt like 5 hours from resident perspective. Reference token ff86cb65.,Positive,v1.0.0
FBK-10874,REQ-003245,RES-03843,5,Resolution acceptable; communication could be improved. Rating given: 5/5. Total downtime felt like 101 hours from resident perspective. Request closure confirmation via email.,Neutral,v1.0.0
FBK-10875,REQ-009899,RES-04474,5,Work quality exceeded expectations; thank you maintenance team. Rating given: 5/5. Total downtime felt like 39 hours from resident perspective. Reference token c770449b.,Positive,v1.0.0
FBK-10876,REQ-005050,RES-06313,3,Technician left site without verifying complete resolution. Rating given: 3/5. Total downtime felt like 78 hours from resident perspective. Request closure confirmation via email.,Negative,v1.0.0
FBK-10877,REQ-020806,RES-02762,1,,Negative,v1.0.0
FBK-10878,REQ-004549,RES-06494,5,Work quality exceeded expectations; thank you maintenance team. Rating given: 5/5. Total downtime felt like 62 hours from resident perspective. Reference token ddb414ce.,Positive,v1.0.0
FBK-10879,REQ-012362,RES-03971,5,Work quality exceeded expectations; thank you maintenance team. Rating given: 5/5. Total downtime felt like 69 hours from resident perspective. Reference token 41b3885a.,Positive,v1.0.0
FBK-10880,REQ-012640,RES-03812,4,Work quality exceeded expectations; thank you maintenance team. Rating given: 4/5. Total downtime felt like 42 hours from resident perspective. Reference token 1dc5d4ca.,Positive,v1.0.0
FBK-10881,REQ-014565,RES-05064,3,Issue was fixed but took longer than expected. Rating given: 3/5. Total downtime felt like 116 hours from resident perspective. Reference token c8ec2bce.,Neutral,v1.0.0
FBK-10882,REQ-017741,RES-04420,4,Resolution acceptable; communication could be improved. Rating given: 4/5. Total downtime felt like 102 hours from resident perspective. Request closure confirmation via email. Reference token 2864e027.,Neutral,v1.0.0
FBK-10883,REQ-007739,RES-03467,4,Issue was fixed but took longer than expected. Rating given: 4/5. Total downtime felt like 63 hours from resident perspective. Reference token 909cf5ec.,Neutral,v1.0.0
FBK-10884,REQ-011671,RES-00531,5,Technician was professional and resolved the issue quickly. Rating given: 5/5. Total downtime felt like 63 hours from resident perspective. Reference token 91df4bc7.,Positive,v1.0.0
FBK-10885,REQ-018918,RES-04289,5,Work quality exceeded expectations; thank you maintenance team. Rating given: 5/5. Total downtime felt like 17 hours from resident perspective. Reference token f0038386.,Positive,v1.0.0
FBK-10886,REQ-017150,RES-05050,5,Technician was professional and resolved the issue quickly. Rating given: 5/5. Total downtime felt like 114 hours from resident perspective. Reference token 374b87db.,Positive,v1.0.0
FBK-10887,REQ-018915,RES-04436,5,Work quality exceeded expectations; thank you maintenance team. Rating given: 5/5. Total downtime felt like 66 hours from resident perspective. Reference token f5351e55.,Positive,v1.0.0
FBK-10888,REQ-000419,RES-04692,5,Work quality exceeded expectations; thank you maintenance team. Rating given: 5/5. Total downtime felt like 32 hours from resident perspective. Reference token 7e89df58.,Positive,v1.0.0
FBK-10889,REQ-015131,RES-02716,3,Technician was professional and resolved the issue quickly. Rating given: 3/5. Total downtime felt like 118 hours from resident perspective.,Positive,v1.0.0
FBK-10890,REQ-013890,RES-04390,4,Average experience — problem solved with follow-up visit. Rating given: 4/5. Total downtime felt like 88 hours from resident perspective. Reference token 42ca584d.,Neutral,v1.0.0
FBK-10891,REQ-017943,RES-05154,3,Resolution acceptable; communication could be improved. Rating given: 3/5. Total downtime felt like 84 hours from resident perspective. Request closure confirmation via email. Reference token 4f75df15.,Neutral,v1.0.0
FBK-10892,REQ-011303,RES-06412,5,Very satisfied with the response time and communication. Rating given: 5/5. Total downtime felt like 64 hours from resident perspective. Reference token 0b141551.,Positive,v1.0.0
FBK-10893,REQ-006621,RES-06463,3,Issue was fixed but took longer than expected. Rating given: 3/5. Total downtime felt like 64 hours from resident perspective. Reference token f0a0feea.,Neutral,v1.0.0
FBK-10894,REQ-011519,RES-02749,5,Work quality exceeded expectations; thank you maintenance team. Rating given: 5/5. Total downtime felt like 92 hours from resident perspective. Reference token 9b4b6863.,Positive,v1.0.0
FBK-10895,REQ-008486,RES-04533,4,Average experience — problem solved with follow-up visit. Rating given: 4/5. Total downtime felt like 105 hours from resident perspective. Reference token b709d1d9.,Neutral,v1.0.0
FBK-10896,REQ-000216,RES-05170,5,Very satisfied with the response time and communication. Rating given: 5/5. Total downtime felt like 48 hours from resident perspective. Reference token a36b4c06.,Positive,v1.0.0
FBK-10897,REQ-014031,RES-04957,5,Very satisfied with the response time and communication. Rating given: 5/5. Total downtime felt like 113 hours from resident perspective. Reference token 611950f1.,Positive,v1.0.0
FBK-10898,REQ-011419,RES-06422,5,Technician was professional and resolved the issue quickly. Rating given: 5/5. Total downtime felt like 37 hours from resident perspective. Reference token 787c3b17.,Positive,v1.0.0
FBK-10899,REQ-002399,RES-02557,3,Average experience — problem solved with follow-up visit. Rating given: 3/5. Total downtime felt like 52 hours from resident perspective. Reference token 506959a2.,Neutral,v1.0.0
FBK-10900,REQ-003608,RES-01719,4,Unacceptable delay and repeated visits without permanent fix. Rating given: 4/5. Total downtime felt like 4 hours from resident perspective. Reference token 8da65457.,Negative,v1.0.0
FBK-10901,REQ-020477,RES-03099,3,Unacceptable delay and repeated visits without permanent fix. Rating given: 3/5. Total downtime felt like 70 hours from resident perspective.,Negative,v1.0.0
FBK-10902,REQ-020380,RES-03829,4,Work quality exceeded expectations; thank you maintenance team. Rating given: 4/5. Total downtime felt like 55 hours from resident perspective. Reference token e28cd39d.,Positive,v1.0.0
FBK-10903,REQ-018766,RES-04330,5,Very satisfied with the response time and communication. Rating given: 5/5. Total downtime felt like 75 hours from resident perspective. Reference token cf9e1ad3.,Positive,v1.0.0
FBK-10904,REQ-010538,RES-01068,3,Poor communication; had to escalate to management. Rating given: 3/5. Total downtime felt like 102 hours from resident perspective. Request closure confirmation via email. Reference token 09d1e7c8.,Negative,v1.0.0
FBK-10905,REQ-014946,RES-06452,5,,Positive,v1.0.0
FBK-10906,REQ-005671,RES-02218,5,Technician was professional and resolved the issue quickly. Rating given: 5/5. Total downtime felt like 104 hours from resident perspective. Reference token ac60a2a9.,Positive,v1.0.0
FBK-10907,REQ-020059,RES-00884,2,Average experience — problem solved with follow-up visit. Rating given: 2/5. Total downtime felt like 71 hours from resident perspective. Reference token de96d3d7.,Neutral,v1.0.0
FBK-10908,REQ-012627,RES-02968,5,Work quality exceeded expectations; thank you maintenance team. Rating given: 5/5. Total downtime felt like 32 hours from resident perspective. Reference token 7e89df58.,Positive,v1.0.0
FBK-10909,REQ-020125,RES-02386,2,Poor communication; had to escalate to management. Rating given: 2/5. Total downtime felt like 5 hours from resident perspective. Request closure confirmation via email. Reference token 4266ea8a.,Negative,v1.0.0
FBK-10910,REQ-014088,RES-02095,5,Average experience — problem solved with follow-up visit. Rating given: 5/5. Total downtime felt like 61 hours from resident perspective. Reference token b2726508.,Neutral,v1.0.0
FBK-10911,REQ-006162,RES-03713,2,Technician left site without verifying complete resolution. Rating given: 2/5. Total downtime felt like 118 hours from resident perspective. Request closure confirmation via email. Reference token 9190f69f.,Negative,v1.0.0
FBK-10912,REQ-014981,RES-06433,5,Technician was professional and resolved the issue quickly. Rating given: 5/5. Total downtime felt like 21 hours from resident perspective. Reference token f5a862a9.,Positive,v1.0.0
FBK-10913,REQ-020348,RES-03116,4,Work quality exceeded expectations; thank you maintenance team. Rating given: 4/5. Total downtime felt like 9 hours from resident perspective. Reference token c367df9c.,Positive,v1.0.0
FBK-10914,REQ-010760,RES-01820,1,Poor communication; had to escalate to management. Rating given: 1/5. Total downtime felt like 3 hours from resident perspective. Request closure confirmation via email. Reference token faec2e01.,Negative,v1.0.0
FBK-10915,REQ-011928,RES-00205,1,Technician left site without verifying complete resolution. Rating given: 1/5. Total downtime felt like 89 hours from resident perspective. Request closure confirmation via email. Reference token 79198946.,Negative,v1.0.0
FBK-10916,REQ-005152,RES-01319,4,Technician was professional and resolved the issue quickly. Rating given: 4/5. Total downtime felt like 38 hours from resident perspective. Reference token 0c0df15e.,Positive,v1.0.0
FBK-10917,REQ-001684,RES-06284,3,Technician was professional and resolved the issue quickly. Rating given: 3/5. Total downtime felt like 86 hours from resident perspective.,Positive,v1.0.0
FBK-10918,REQ-003043,RES-05932,5,Technician was professional and resolved the issue quickly. Rating given: 5/5. Total downtime felt like 61 hours from resident perspective. Reference token 36e46e6e.,Positive,v1.0.0
FBK-10919,REQ-009392,RES-06476,3,Issue was fixed but took longer than expected. Rating given: 3/5. Total downtime felt like 39 hours from resident perspective. Reference token bc56129a.,Neutral,v1.0.0
FBK-10920,REQ-009409,RES-04250,1,Unacceptable delay and repeated visits without permanent fix. Rating given: 1/5. Total downtime felt like 74 hours from resident perspective. Reference token 67363f4f.,Negative,v1.0.0
FBK-10921,REQ-008471,RES-02325,5,Resolution acceptable; communication could be improved. Rating given: 5/5. Total downtime felt like 100 hours from resident perspective. Request closure confirmation via email. Reference token 9dd39fa4.,Neutral,v1.0.0
FBK-10922,REQ-012480,RES-01735,5,Work quality exceeded expectations; thank you maintenance team. Rating given: 5/5. Total downtime felt like 48 hours from resident perspective. Reference token 00b7db8b.,Positive,v1.0.0
FBK-10923,REQ-000683,RES-03569,5,Work quality exceeded expectations; thank you maintenance team. Rating given: 5/5. Total downtime felt like 108 hours from resident perspective. Reference token fa852e07.,Positive,v1.0.0
FBK-10924,REQ-003898,RES-00719,5,Very satisfied with the response time and communication. Rating given: 5/5. Total downtime felt like 60 hours from resident perspective. Reference token aa8f2767.,Positive,v1.0.0
FBK-10925,REQ-014942,RES-02556,4,Very satisfied with the response time and communication. Rating given: 4/5. Total downtime felt like 71 hours from resident perspective. Reference token 097897cc.,Positive,v1.0.0
FBK-10926,REQ-015938,RES-00473,3,Resolution acceptable; communication could be improved. Rating given: 3/5. Total downtime felt like 73 hours from resident perspective. Request closure confirmation via email. Reference token bf6a9a2e.,Neutral,v1.0.0
FBK-10927,REQ-000095,RES-02011,4,Work quality exceeded expectations; thank you maintenance team. Rating given: 4/5. Total downtime felt like 61 hours from resident perspective. Reference token 9faf1c08.,Positive,v1.0.0
FBK-10928,REQ-001173,RES-02752,5,Work quality exceeded expectations; thank you maintenance team. Rating given: 5/5. Total downtime felt like 113 hours from resident perspective. Reference token 12bf466b.,Positive,v1.0.0
FBK-10929,REQ-000554,RES-04472,3,Resolution acceptable; communication could be improved. Rating given: 3/5. Total downtime felt like 31 hours from resident perspective. Request closure confirmation via email. Reference token 69a16111.,Neutral,v1.0.0
FBK-10930,REQ-010632,RES-01580,2,Unacceptable delay and repeated visits without permanent fix. Rating given: 2/5. Total downtime felt like 10 hours from resident perspective.,Negative,v1.0.0
FBK-10931,REQ-002363,RES-06245,5,Work quality exceeded expectations; thank you maintenance team. Rating given: 5/5. Total downtime felt like 62 hours from resident perspective. Reference token ddb414ce.,Positive,v1.0.0
FBK-10932,REQ-018727,RES-03621,4,Work quality exceeded expectations; thank you maintenance team. Rating given: 4/5. Total downtime felt like 38 hours from resident perspective. Reference token e785324c.,Positive,v1.0.0
FBK-10933,REQ-008135,RES-06003,5,Technician was professional and resolved the issue quickly. Rating given: 5/5. Total downtime felt like 80 hours from resident perspective. Reference token 7044558e.,Positive,v1.0.0
FBK-10934,REQ-006711,RES-05708,5,Very satisfied with the response time and communication. Rating given: 5/5. Total downtime felt like 46 hours from resident perspective. Reference token 84138671.,Positive,v1.0.0
FBK-10935,REQ-007627,RES-02368,4,Poor communication; had to escalate to management. Rating given: 4/5. Total downtime felt like 10 hours from resident perspective. Request closure confirmation via email.,Negative,v1.0.0
FBK-10936,REQ-005305,RES-05176,3,Work quality exceeded expectations; thank you maintenance team. Rating given: 3/5. Total downtime felt like 45 hours from resident perspective.,Positive,v1.0.0
FBK-10937,REQ-011898,RES-06354,5,Work quality exceeded expectations; thank you maintenance team. Rating given: 5/5. Total downtime felt like 64 hours from resident perspective. Reference token d96058c1.,Positive,v1.0.0
FBK-10938,REQ-019155,RES-02470,3,Issue was fixed but took longer than expected. Rating given: 3/5. Total downtime felt like 16 hours from resident perspective.,Neutral,v1.0.0
FBK-10939,REQ-019107,RES-06408,4,Technician was professional and resolved the issue quickly. Rating given: 4/5. Total downtime felt like 118 hours from resident perspective. Reference token 25697a3a.,Positive,v1.0.0
FBK-10940,REQ-009606,RES-01368,4,Resolution acceptable; communication could be improved. Rating given: 4/5. Total downtime felt like 48 hours from resident perspective. Request closure confirmation via email. Reference token 44e2d34c.,Neutral,v1.0.0
FBK-10941,REQ-020325,RES-01136,5,Technician was professional and resolved the issue quickly. Rating given: 5/5. Total downtime felt like 97 hours from resident perspective. Reference token d46f9473.,Positive,v1.0.0
FBK-10942,REQ-019172,RES-00635,3,Resolution acceptable; communication could be improved. Rating given: 3/5. Total downtime felt like 99 hours from resident perspective. Request closure confirmation via email. Reference token 16afdcc1.,Neutral,v1.0.0
FBK-10943,REQ-012718,RES-05246,3,Very satisfied with the response time and communication. Rating given: 3/5. Total downtime felt like 51 hours from resident perspective. Reference token 0ec83599.,Positive,v1.0.0
FBK-10944,REQ-013287,RES-02919,5,Very satisfied with the response time and communication. Rating given: 5/5. Total downtime felt like 54 hours from resident perspective. Reference token c5188bf9.,Positive,v1.0.0
FBK-10945,REQ-018197,RES-03135,3,Issue was fixed but took longer than expected. Rating given: 3/5. Total downtime felt like 53 hours from resident perspective. Reference token a4799b42.,Neutral,v1.0.0
FBK-10946,REQ-018585,RES-01157,5,Very satisfied with the response time and communication. Rating given: 5/5. Total downtime felt like 102 hours from resident perspective. Reference token 723b0ab8.,Positive,v1.0.0
FBK-10947,REQ-004792,RES-03356,3,Average experience — problem solved with follow-up visit. Rating given: 3/5. Total downtime felt like 89 hours from resident perspective. Reference token 0d86bcb5.,Neutral,v1.0.0
FBK-10948,REQ-004386,RES-06072,4,Resolution acceptable; communication could be improved. Rating given: 4/5. Total downtime felt like 90 hours from resident perspective. Request closure confirmation via email. Reference token fa869192.,Neutral,v1.0.0
FBK-10949,REQ-000975,RES-06257,4,Technician was professional and resolved the issue quickly. Rating given: 4/5. Total downtime felt like 6 hours from resident perspective. Reference token 75c9c59a.,Positive,v1.0.0
FBK-10950,REQ-011679,RES-03497,5,Work quality exceeded expectations; thank you maintenance team. Rating given: 5/5. Total downtime felt like 2 hours from resident perspective. Reference token 8f123ed1.,Positive,v1.0.0
FBK-10951,REQ-012791,RES-06369,3,Issue was fixed but took longer than expected. Rating given: 3/5. Total downtime felt like 53 hours from resident perspective. Reference token a4799b42.,Neutral,v1.0.0
FBK-10952,REQ-012247,RES-03696,4,Average experience — problem solved with follow-up visit. Rating given: 4/5. Total downtime felt like 101 hours from resident perspective. Reference token ec2cb071.,Neutral,v1.0.0
FBK-10953,REQ-007147,RES-01181,5,Technician was professional and resolved the issue quickly. Rating given: 5/5. Total downtime felt like 81 hours from resident perspective. Reference token 2a57883b.,Positive,v1.0.0
FBK-10954,REQ-020810,RES-05553,4,Average experience — problem solved with follow-up visit. Rating given: 4/5. Total downtime felt like 116 hours from resident perspective. Reference token ff729d25.,Neutral,v1.0.0
FBK-10955,REQ-010240,RES-02037,4,Average experience — problem solved with follow-up visit. Rating given: 4/5. Total downtime felt like 109 hours from resident perspective.,Neutral,v1.0.0
FBK-10956,REQ-021504,RES-06309,5,,Positive,v1.0.0
FBK-10957,REQ-014586,RES-00016,5,Technician was professional and resolved the issue quickly. Rating given: 5/5. Total downtime felt like 103 hours from resident perspective. Reference token fcfd286a.,Positive,v1.0.0
FBK-10958,REQ-013908,RES-02778,5,Very satisfied with the response time and communication. Rating given: 5/5. Total downtime felt like 81 hours from resident perspective. Reference token 7a9be011.,Positive,v1.0.0
FBK-10959,REQ-012421,RES-06248,3,Technician was professional and resolved the issue quickly. Rating given: 3/5. Total downtime felt like 10 hours from resident perspective.,Positive,v1.0.0
FBK-10960,REQ-018586,RES-03328,4,Average experience — problem solved with follow-up visit. Rating given: 4/5. Total downtime felt like 4 hours from resident perspective. Reference token 4e1fdffe.,Neutral,v1.0.0
FBK-10961,REQ-001229,RES-00385,4,Work quality exceeded expectations; thank you maintenance team. Rating given: 4/5. Total downtime felt like 42 hours from resident perspective. Reference token 1dc5d4ca.,Positive,v1.0.0
FBK-10962,REQ-007704,RES-02173,5,Very satisfied with the response time and communication. Rating given: 5/5. Total downtime felt like 9 hours from resident perspective. Reference token f29105bb.,Positive,v1.0.0
FBK-10963,REQ-001222,RES-03044,5,Technician was professional and resolved the issue quickly. Rating given: 5/5. Total downtime felt like 7 hours from resident perspective. Reference token 9925fd6a.,Positive,v1.0.0
FBK-10964,REQ-006016,RES-04173,5,Average experience — problem solved with follow-up visit. Rating given: 5/5. Total downtime felt like 81 hours from resident perspective. Reference token 6c48a1f3.,Neutral,v1.0.0
FBK-10965,REQ-003467,RES-00093,4,Very satisfied with the response time and communication. Rating given: 4/5. Total downtime felt like 22 hours from resident perspective. Reference token 7e04cde8.,Positive,v1.0.0
FBK-10966,REQ-015538,RES-05638,5,Work quality exceeded expectations; thank you maintenance team. Rating given: 5/5. Total downtime felt like 69 hours from resident perspective. Reference token 41b3885a.,Positive,v1.0.0
FBK-10967,REQ-018137,RES-00214,1,Poor communication; had to escalate to management. Rating given: 1/5. Total downtime felt like 46 hours from resident perspective. Request closure confirmation via email. Reference token cfa8f89f.,Negative,v1.0.0
FBK-10968,REQ-016661,RES-06270,5,Very satisfied with the response time and communication. Rating given: 5/5. Total downtime felt like 21 hours from resident perspective. Reference token cfb9f940.,Positive,v1.0.0
FBK-10969,REQ-014120,RES-01887,4,Technician was professional and resolved the issue quickly. Rating given: 4/5. Total downtime felt like 19 hours from resident perspective. Reference token cf93302e.,Positive,v1.0.0
FBK-10970,REQ-011061,RES-04375,4,Average experience — problem solved with follow-up visit. Rating given: 4/5. Total downtime felt like 19 hours from resident perspective. Reference token ab454825.,Neutral,v1.0.0
FBK-10971,REQ-011171,RES-01371,1,Poor communication; had to escalate to management. Rating given: 1/5. Total downtime felt like 113 hours from resident perspective. Request closure confirmation via email. Reference token c28ea841.,Negative,v1.0.0
FBK-10972,REQ-011431,RES-00151,5,Technician was professional and resolved the issue quickly. Rating given: 5/5. Total downtime felt like 69 hours from resident perspective. Reference token f33d88a4.,Positive,v1.0.0
FBK-10973,REQ-013504,RES-05854,5,Technician was professional and resolved the issue quickly. Rating given: 5/5. Total downtime felt like 13 hours from resident perspective. Reference token 588e7b1d.,Positive,v1.0.0
FBK-10974,REQ-014367,RES-01943,3,Resolution acceptable; communication could be improved. Rating given: 3/5. Total downtime felt like 110 hours from resident perspective. Request closure confirmation via email. Reference token 81bd65a3.,Neutral,v1.0.0
FBK-10975,REQ-001394,RES-01429,5,Very satisfied with the response time and communication. Rating given: 5/5. Total downtime felt like 11 hours from resident perspective. Reference token f9ac545f.,Positive,v1.0.0
FBK-10976,REQ-011457,RES-02030,4,Technician was professional and resolved the issue quickly. Rating given: 4/5. Total downtime felt like 29 hours from resident perspective. Reference token 4042745c.,Positive,v1.0.0
FBK-10977,REQ-003492,RES-06050,4,Average experience — problem solved with follow-up visit. Rating given: 4/5. Total downtime felt like 75 hours from resident perspective. Reference token d153b629.,Neutral,v1.0.0
FBK-10978,REQ-007012,RES-06045,1,,Negative,v1.0.0
FBK-10979,REQ-011483,RES-04514,5,Technician was professional and resolved the issue quickly. Rating given: 5/5. Total downtime felt like 62 hours from resident perspective. Reference token 8c303102.,Positive,v1.0.0
FBK-10980,REQ-007889,RES-03068,5,Very satisfied with the response time and communication. Rating given: 5/5. Total downtime felt like 41 hours from resident perspective. Reference token a040ce83.,Positive,v1.0.0
FBK-10981,REQ-010208,RES-03804,2,Unacceptable delay and repeated visits without permanent fix. Rating given: 2/5. Total downtime felt like 60 hours from resident perspective. Reference token f9fc7dfc.,Negative,v1.0.0
FBK-10982,REQ-014561,RES-05655,2,Technician left site without verifying complete resolution. Rating given: 2/5. Total downtime felt like 3 hours from resident perspective. Request closure confirmation via email.,Negative,v1.0.0
FBK-10983,REQ-019708,RES-01770,5,Technician was professional and resolved the issue quickly. Rating given: 5/5. Total downtime felt like 49 hours from resident perspective. Reference token c7335f15.,Positive,v1.0.0
FBK-10984,REQ-007665,RES-03304,3,Technician was professional and resolved the issue quickly. Rating given: 3/5. Total downtime felt like 114 hours from resident perspective. Reference token 7109915b.,Positive,v1.0.0
FBK-10985,REQ-010948,RES-02667,5,Technician was professional and resolved the issue quickly. Rating given: 5/5. Total downtime felt like 23 hours from resident perspective. Reference token baca42f2.,Positive,v1.0.0
FBK-10986,REQ-006591,RES-05240,5,Very satisfied with the response time and communication. Rating given: 5/5. Total downtime felt like 64 hours from resident perspective. Reference token 0b141551.,Positive,v1.0.0
FBK-10987,REQ-005222,RES-02911,5,Work quality exceeded expectations; thank you maintenance team. Rating given: 5/5. Total downtime felt like 95 hours from resident perspective. Reference token a13af8fc.,Positive,v1.0.0
FBK-10988,REQ-009977,RES-02580,5,Technician was professional and resolved the issue quickly. Rating given: 5/5. Total downtime felt like 40 hours from resident perspective. Reference token a630b885.,Positive,v1.0.0
FBK-10989,REQ-006392,RES-02243,5,Work quality exceeded expectations; thank you maintenance team. Rating given: 5/5. Total downtime felt like 38 hours from resident perspective. Reference token 4f73f092.,Positive,v1.0.0
FBK-10990,REQ-011591,RES-05548,5,Technician was professional and resolved the issue quickly. Rating given: 5/5. Total downtime felt like 39 hours from resident perspective. Reference token 69852270.,Positive,v1.0.0
FBK-10991,REQ-000238,RES-06464,3,Technician left site without verifying complete resolution. Rating given: 3/5. Total downtime felt like 95 hours from resident perspective. Request closure confirmation via email. Reference token 45767653.,Negative,v1.0.0
FBK-10992,REQ-012891,RES-04776,5,Technician was professional and resolved the issue quickly. Rating given: 5/5. Total downtime felt like 11 hours from resident perspective. Reference token 6b50d015.,Positive,v1.0.0
FBK-10993,REQ-008951,RES-00730,5,Technician was professional and resolved the issue quickly. Rating given: 5/5. Total downtime felt like 73 hours from resident perspective. Reference token e2fdb577.,Positive,v1.0.0
FBK-10994,REQ-003990,RES-06440,5,Very satisfied with the response time and communication. Rating given: 5/5. Total downtime felt like 2 hours from resident perspective. Reference token 4e9f4248.,Positive,v1.0.0
FBK-10995,REQ-018870,RES-00610,3,Issue was fixed but took longer than expected. Rating given: 3/5. Total downtime felt like 120 hours from resident perspective. Reference token 74fa53ba.,Neutral,v1.0.0
FBK-10996,REQ-014202,RES-02033,5,Very satisfied with the response time and communication. Rating given: 5/5. Total downtime felt like 19 hours from resident perspective. Reference token e052568d.,Positive,v1.0.0
FBK-10997,REQ-005835,RES-04465,3,Resolution acceptable; communication could be improved. Rating given: 3/5. Total downtime felt like 99 hours from resident perspective. Request closure confirmation via email. Reference token 16afdcc1.,Neutral,v1.0.0
FBK-10998,REQ-008888,RES-05987,5,Work quality exceeded expectations; thank you maintenance team. Rating given: 5/5. Total downtime felt like 61 hours from resident perspective. Reference token f9e75746.,Positive,v1.0.0
FBK-10999,REQ-008492,RES-04820,5,Very satisfied with the response time and communication. Rating given: 5/5. Total downtime felt like 62 hours from resident perspective. Reference token d0df0a52.,Positive,v1.0.0
FBK-11000,REQ-009378,RES-05003,3,Resolution acceptable; communication could be improved. Rating given: 3/5. Total downtime felt like 118 hours from resident perspective. Request closure confirmation via email. Reference token df336ecc.,Neutral,v1.0.0
FBK-11001,REQ-020114,RES-03364,3,Resolution acceptable; communication could be improved. Rating given: 3/5. Total downtime felt like 67 hours from resident perspective. Request closure confirmation via email. Reference token d63c8424.,Neutral,v1.0.0
FBK-11002,REQ-014041,RES-03243,4,Work quality exceeded expectations; thank you maintenance team. Rating given: 4/5. Total downtime felt like 16 hours from resident perspective. Reference token 4630ab2e.,Positive,v1.0.0
FBK-11003,REQ-007820,RES-01907,5,Technician was professional and resolved the issue quickly. Rating given: 5/5. Total downtime felt like 96 hours from resident perspective. Reference token 03e32c92.,Positive,v1.0.0
FBK-11004,REQ-002478,RES-05237,3,Unacceptable delay and repeated visits without permanent fix. Rating given: 3/5. Total downtime felt like 36 hours from resident perspective.,Negative,v1.0.0
FBK-11005,REQ-018665,RES-03804,3,Resolution acceptable; communication could be improved. Rating given: 3/5. Total downtime felt like 70 hours from resident perspective. Request closure confirmation via email. Reference token b12e4e85.,Neutral,v1.0.0
FBK-11006,REQ-019504,RES-00540,3,Resolution acceptable; communication could be improved. Rating given: 3/5. Total downtime felt like 61 hours from resident perspective. Request closure confirmation via email. Reference token 197273e4.,Neutral,v1.0.0
FBK-11007,REQ-012826,RES-03311,3,Resolution acceptable; communication could be improved. Rating given: 3/5. Total downtime felt like 100 hours from resident perspective. Request closure confirmation via email. Reference token 468d859a.,Neutral,v1.0.0
FBK-11008,REQ-017479,RES-03056,3,Issue was fixed but took longer than expected. Rating given: 3/5. Total downtime felt like 73 hours from resident perspective. Reference token 9ae0380c.,Neutral,v1.0.0
FBK-11009,REQ-012726,RES-03417,5,Work quality exceeded expectations; thank you maintenance team. Rating given: 5/5. Total downtime felt like 52 hours from resident perspective. Reference token 2ac6a27e.,Positive,v1.0.0
FBK-11010,REQ-014712,RES-02769,5,Technician was professional and resolved the issue quickly. Rating given: 5/5. Total downtime felt like 22 hours from resident perspective. Reference token ff14c587.,Positive,v1.0.0
FBK-11011,REQ-011435,RES-02797,4,Very satisfied with the response time and communication. Rating given: 4/5. Total downtime felt like 46 hours from resident perspective. Reference token 574e06f2.,Positive,v1.0.0
FBK-11012,REQ-017427,RES-06134,3,Unacceptable delay and repeated visits without permanent fix. Rating given: 3/5. Total downtime felt like 78 hours from resident perspective.,Negative,v1.0.0
