feedback_id,request_id,resident_id,rating,feedback_text,sentiment_label,dataset_version
fbk-11011,req-011435,res-02797,4,very satisfied with the response time and communication. rating given: 4/5. total downtime felt like 46 hours from resident perspective. reference token 574e06f2.,positive,v1.0.0
fbk-11012,req-017427,res-06134,3,unacceptable delay and repeated visits without permanent fix. rating given: 3/5. total downtime felt like 78 hours from resident perspective.,negative,v1.0.0
fbk-11013,req-021572,res-03281,3,issue was fixed but took longer than expected. rating given: 3/5. total downtime felt like 60 hours from resident perspective. reference token c15c4849.,neutral,v1.0.0
fbk-11014,req-012626,res-04105,3,average experience — problem solved with follow-up visit. rating given: 3/5. total downtime felt like 51 hours from resident perspective. reference token 502512e3.,neutral,v1.0.0
fbk-11015,req-018904,res-01908,3,technician left site without verifying complete resolution. rating given: 3/5. total downtime felt like 82 hours from resident perspective. request closure confirmation via email.,negative,v1.0.0
fbk-11016,req-008302,res-01953,4,resolution acceptable; communication could be improved. rating given: 4/5. total downtime felt like 59 hours from resident perspective. request closure confirmation via email. reference token 51eb1d86.,neutral,v1.0.0
fbk-11017,req-018859,res-04721,4,resolution acceptable; communication could be improved. rating given: 4/5. total downtime felt like 42 hours from resident perspective. request closure confirmation via email. reference token 46f1d3fc.,neutral,v1.0.0
fbk-11018,req-008567,res-02324,3,average experience — problem solved with follow-up visit. rating given: 3/5. total downtime felt like 86 hours from resident perspective. reference token bb2935d1.,neutral,v1.0.0
fbk-11019,req-012817,res-04443,4,average experience — problem solved with follow-up visit. rating given: 4/5. total downtime felt like 22 hours from resident perspective. reference token 2db36d27.,neutral,v1.0.0
fbk-11020,req-002318,res-04984,5,resolution acceptable; communication could be improved. rating given: 5/5. total downtime felt like 54 hours from resident perspective. request closure confirmation via email.,neutral,v1.0.0
fbk-11021,req-006207,res-03274,3,resolution acceptable; communication could be improved. rating given: 3/5. total downtime felt like 95 hours from resident perspective. request closure confirmation via email. reference token e96139d7.,neutral,v1.0.0
fbk-11022,req-005191,res-01352,2,issue was fixed but took longer than expected. rating given: 2/5. total downtime felt like 80 hours from resident perspective.,neutral,v1.0.0
fbk-11023,req-008648,res-04089,3,issue was fixed but took longer than expected. rating given: 3/5. total downtime felt like 89 hours from resident perspective. reference token 370865c5.,neutral,v1.0.0
fbk-11024,req-011992,res-06388,3,very satisfied with the response time and communication. rating given: 3/5. total downtime felt like 42 hours from resident perspective. reference token 7ff57763.,positive,v1.0.0
fbk-11025,req-018380,res-02982,5,technician was professional and resolved the issue quickly. rating given: 5/5. total downtime felt like 98 hours from resident perspective. reference token c6ae0e63.,positive,v1.0.0
fbk-11026,req-008896,res-02879,4,resolution acceptable; communication could be improved. rating given: 4/5. total downtime felt like 30 hours from resident perspective. request closure confirmation via email. reference token a2020fa1.,neutral,v1.0.0
fbk-11027,req-014499,res-04466,5,resolution acceptable; communication could be improved. rating given: 5/5. total downtime felt like 98 hours from resident perspective. request closure confirmation via email. reference token aa8dc881.,neutral,v1.0.0
fbk-11028,req-015711,res-03845,5,resolution acceptable; communication could be improved. rating given: 5/5. total downtime felt like 73 hours from resident perspective. request closure confirmation via email. reference token 614abb5f.,neutral,v1.0.0
fbk-11029,req-015458,res-05165,3,resolution acceptable; communication could be improved. rating given: 3/5. total downtime felt like 14 hours from resident perspective. request closure confirmation via email. reference token 52c741e2.,neutral,v1.0.0
fbk-11030,req-001957,res-01637,5,work quality exceeded expectations; thank you maintenance team. rating given: 5/5. total downtime felt like 85 hours from resident perspective. reference token c777ebfe.,positive,v1.0.0
fbk-11031,req-018613,res-00206,5,very satisfied with the response time and communication. rating given: 5/5. total downtime felt like 13 hours from resident perspective. reference token 4b068d08.,positive,v1.0.0
fbk-11032,req-007999,res-00438,1,unacceptable delay and repeated visits without permanent fix. rating given: 1/5. total downtime felt like 53 hours from resident perspective.,negative,v1.0.0
fbk-11033,req-001413,res-02417,5,work quality exceeded expectations; thank you maintenance team. rating given: 5/5. total downtime felt like 103 hours from resident perspective. reference token 7de841fe.,positive,v1.0.0
fbk-11034,req-018935,res-01278,5,work quality exceeded expectations; thank you maintenance team. rating given: 5/5. total downtime felt like 119 hours from resident perspective. reference token ac785269.,positive,v1.0.0
fbk-11035,req-016223,res-02081,4,work quality exceeded expectations; thank you maintenance team. rating given: 4/5. total downtime felt like 37 hours from resident perspective. reference token 266081cd.,positive,v1.0.0
fbk-11036,req-000451,res-04471,5,work quality exceeded expectations; thank you maintenance team. rating given: 5/5. total downtime felt like 55 hours from resident perspective. reference token ed037295.,positive,v1.0.0
fbk-11037,req-017897,res-00069,4,technician was professional and resolved the issue quickly. rating given: 4/5. total downtime felt like 31 hours from resident perspective. reference token 39120d24.,positive,v1.0.0
fbk-11038,req-013286,res-00405,5,work quality exceeded expectations; thank you maintenance team. rating given: 5/5. total downtime felt like 20 hours from resident perspective. reference token c1fe9cb0.,positive,v1.0.0
fbk-11039,req-006290,res-01480,3,average experience — problem solved with follow-up visit. rating given: 3/5. total downtime felt like 48 hours from resident perspective. reference token 9b227d1a.,neutral,v1.0.0
fbk-11040,req-018779,res-03768,3,unacceptable delay and repeated visits without permanent fix. rating given: 3/5. total downtime felt like 115 hours from resident perspective. reference token 75dc2d76.,negative,v1.0.0
fbk-11041,req-018326,res-03061,3,resolution acceptable; communication could be improved. rating given: 3/5. total downtime felt like 70 hours from resident perspective. request closure confirmation via email. reference token b12e4e85.,neutral,v1.0.0
fbk-11042,req-009110,res-01455,4,resolution acceptable; communication could be improved. rating given: 4/5. total downtime felt like 117 hours from resident perspective. request closure confirmation via email. reference token bce6b7fc.,neutral,v1.0.0
fbk-11043,req-008324,res-06293,5,very satisfied with the response time and communication. rating given: 5/5. total downtime felt like 21 hours from resident perspective. reference token cfb9f940.,positive,v1.0.0
fbk-11044,req-010199,res-02209,3,technician left site without verifying complete resolution. rating given: 3/5. total downtime felt like 67 hours from resident perspective. request closure confirmation via email. reference token 776729ea.,negative,v1.0.0
fbk-11045,req-014556,res-06063,5,very satisfied with the response time and communication. rating given: 5/5. total downtime felt like 106 hours from resident perspective. reference token b4893c2a.,positive,v1.0.0
fbk-11046,req-001303,res-06448,5,very satisfied with the response time and communication. rating given: 5/5. total downtime felt like 60 hours from resident perspective. reference token aa8f2767.,positive,v1.0.0
fbk-11047,req-020841,res-02866,4,very satisfied with the response time and communication. rating given: 4/5. total downtime felt like 64 hours from resident perspective. reference token f7bda99d.,positive,v1.0.0
fbk-11048,req-003725,res-03991,3,work quality exceeded expectations; thank you maintenance team. rating given: 3/5. total downtime felt like 104 hours from resident perspective. reference token c3f1d7d4.,positive,v1.0.0
fbk-11049,req-010998,res-01607,5,technician was professional and resolved the issue quickly. rating given: 5/5. total downtime felt like 4 hours from resident perspective. reference token f610e54e.,positive,v1.0.0
fbk-11050,req-012106,res-05584,5,very satisfied with the response time and communication. rating given: 5/5. total downtime felt like 70 hours from resident perspective. reference token 5b8c959c.,positive,v1.0.0
fbk-11051,req-013293,res-04073,4,technician was professional and resolved the issue quickly. rating given: 4/5. total downtime felt like 114 hours from resident perspective. reference token 356994a7.,positive,v1.0.0
fbk-11052,req-007690,res-06287,4,very satisfied with the response time and communication. rating given: 4/5. total downtime felt like 110 hours from resident perspective. reference token d618db21.,positive,v1.0.0
fbk-11053,req-008810,res-04872,4,issue was fixed but took longer than expected. rating given: 4/5. total downtime felt like 24 hours from resident perspective. reference token af8db17d.,neutral,v1.0.0
fbk-11054,req-019949,res-05424,3,resolution acceptable; communication could be improved. rating given: 3/5. total downtime felt like 78 hours from resident perspective. request closure confirmation via email. reference token abbbfd09.,neutral,v1.0.0
fbk-11055,req-020480,res-05558,4,work quality exceeded expectations; thank you maintenance team. rating given: 4/5. total downtime felt like 6 hours from resident perspective. reference token 0cedb0d3.,positive,v1.0.0
fbk-11056,req-013078,res-03956,2,poor communication; had to escalate to management. rating given: 2/5. total downtime felt like 115 hours from resident perspective. request closure confirmation via email. reference token 057c7c2a.,negative,v1.0.0
fbk-11057,req-013170,res-03569,5,work quality exceeded expectations; thank you maintenance team. rating given: 5/5. total downtime felt like 8 hours from resident perspective. reference token a4108117.,positive,v1.0.0
fbk-11058,req-002689,res-04277,1,technician left site without verifying complete resolution. rating given: 1/5. total downtime felt like 71 hours from resident perspective. request closure confirmation via email.,negative,v1.0.0
fbk-11059,req-010979,res-06327,3,issue was fixed but took longer than expected. rating given: 3/5. total downtime felt like 78 hours from resident perspective. reference token a35fca26.,neutral,v1.0.0
fbk-11060,req-018052,res-04056,5,very satisfied with the response time and communication. rating given: 5/5. total downtime felt like 44 hours from resident perspective. reference token 5f03f397.,positive,v1.0.0
fbk-11061,req-020002,res-01237,5,very satisfied with the response time and communication. rating given: 5/5. total downtime felt like 18 hours from resident perspective. reference token 6209f0cb.,positive,v1.0.0
fbk-11062,req-003647,res-06362,5,work quality exceeded expectations; thank you maintenance team. rating given: 5/5. total downtime felt like 70 hours from resident perspective. reference token 72062439.,positive,v1.0.0
fbk-11063,req-014987,res-01301,5,very satisfied with the response time and communication. rating given: 5/5. total downtime felt like 112 hours from resident perspective. reference token a77dd63e.,positive,v1.0.0
fbk-11064,req-000754,res-05104,5,work quality exceeded expectations; thank you maintenance team. rating given: 5/5. total downtime felt like 78 hours from resident perspective. reference token 6e8f01d2.,positive,v1.0.0
fbk-11065,req-000716,res-01821,2,unacceptable delay and repeated visits without permanent fix. rating given: 2/5. total downtime felt like 68 hours from resident perspective. reference token 848f5611.,negative,v1.0.0
fbk-11066,req-020409,res-05207,5,technician was professional and resolved the issue quickly. rating given: 5/5. total downtime felt like 59 hours from resident perspective. reference token 4b0cabb4.,positive,v1.0.0
fbk-11067,req-020495,res-05306,2,poor communication; had to escalate to management. rating given: 2/5. total downtime felt like 27 hours from resident perspective. request closure confirmation via email. reference token 6accfe01.,negative,v1.0.0
fbk-11068,req-018906,res-06088,4,unacceptable delay and repeated visits without permanent fix. rating given: 4/5. total downtime felt like 70 hours from resident perspective. reference token 46a08ea4.,negative,v1.0.0
fbk-11069,req-003016,res-02245,5,very satisfied with the response time and communication. rating given: 5/5. total downtime felt like 63 hours from resident perspective. reference token 90983187.,positive,v1.0.0
fbk-11070,req-020622,res-04140,5,issue was fixed but took longer than expected. rating given: 5/5. total downtime felt like 32 hours from resident perspective. reference token e54cef7a.,neutral,v1.0.0
fbk-11071,req-008771,res-04628,5,issue was fixed but took longer than expected. rating given: 5/5. total downtime felt like 34 hours from resident perspective. reference token f27920b9.,neutral,v1.0.0
fbk-11072,req-020431,res-03788,5,very satisfied with the response time and communication. rating given: 5/5. total downtime felt like 103 hours from resident perspective. reference token e27f9a3b.,positive,v1.0.0
fbk-11073,req-012773,res-05442,3,resolution acceptable; communication could be improved. rating given: 3/5. total downtime felt like 32 hours from resident perspective. request closure confirmation via email. reference token 16ae49ee.,neutral,v1.0.0
fbk-11074,req-007191,res-02168,4,technician was professional and resolved the issue quickly. rating given: 4/5. total downtime felt like 85 hours from resident perspective. reference token 7880ac9c.,positive,v1.0.0
fbk-11075,req-007656,res-00681,5,very satisfied with the response time and communication. rating given: 5/5. total downtime felt like 118 hours from resident perspective. reference token 0af0def6.,positive,v1.0.0
fbk-11076,req-013681,res-01569,5,work quality exceeded expectations; thank you maintenance team. rating given: 5/5. total downtime felt like 74 hours from resident perspective. reference token b644046c.,positive,v1.0.0
fbk-11077,req-015434,res-06399,3,work quality exceeded expectations; thank you maintenance team. rating given: 3/5. total downtime felt like 120 hours from resident perspective. reference token 7c7581e5.,positive,v1.0.0
fbk-11078,req-004012,res-05722,1,technician left site without verifying complete resolution. rating given: 1/5. total downtime felt like 85 hours from resident perspective. request closure confirmation via email. reference token 88da5fd2.,negative,v1.0.0
fbk-11079,req-018327,res-04037,5,very satisfied with the response time and communication. rating given: 5/5. total downtime felt like 74 hours from resident perspective. reference token 61d44b63.,positive,v1.0.0
fbk-11080,req-001853,res-03073,4,very satisfied with the response time and communication. rating given: 4/5. total downtime felt like 84 hours from resident perspective. reference token 3fa3def6.,positive,v1.0.0
fbk-11081,req-009395,res-03991,1,poor communication; had to escalate to management. rating given: 1/5. total downtime felt like 43 hours from resident perspective. request closure confirmation via email. reference token 19bc1fe1.,negative,v1.0.0
fbk-11082,req-013624,res-01448,5,very satisfied with the response time and communication. rating given: 5/5. total downtime felt like 49 hours from resident perspective. reference token 4218c692.,positive,v1.0.0
fbk-11083,req-013609,res-00662,5,work quality exceeded expectations; thank you maintenance team. rating given: 5/5. total downtime felt like 105 hours from resident perspective. reference token a0b30246.,positive,v1.0.0
fbk-11084,req-016457,res-04969,5,work quality exceeded expectations; thank you maintenance team. rating given: 5/5. total downtime felt like 69 hours from resident perspective. reference token 41b3885a.,positive,v1.0.0
fbk-11085,req-005293,res-06133,2,poor communication; had to escalate to management. rating given: 2/5. total downtime felt like 6 hours from resident perspective. request closure confirmation via email. reference token f8a10194.,negative,v1.0.0
fbk-11086,req-000014,res-01857,4,very satisfied with the response time and communication. rating given: 4/5. total downtime felt like 45 hours from resident perspective. reference token 02c39a24.,positive,v1.0.0
fbk-11087,req-018544,res-05571,5,resolution acceptable; communication could be improved. rating given: 5/5. total downtime felt like 111 hours from resident perspective. request closure confirmation via email. reference token 7a627948.,neutral,v1.0.0
fbk-11088,req-003375,res-01138,3,issue was fixed but took longer than expected. rating given: 3/5. total downtime felt like 107 hours from resident perspective. reference token 42860156.,neutral,v1.0.0
fbk-11089,req-008803,res-06398,1,unacceptable delay and repeated visits without permanent fix. rating given: 1/5. total downtime felt like 91 hours from resident perspective. reference token 507924ef.,negative,v1.0.0
fbk-11090,req-000465,res-04642,3,technician was professional and resolved the issue quickly. rating given: 3/5. total downtime felt like 13 hours from resident perspective. reference token f9491746.,positive,v1.0.0
fbk-11091,req-012866,res-05992,2,technician left site without verifying complete resolution. rating given: 2/5. total downtime felt like 61 hours from resident perspective. request closure confirmation via email. reference token f78ecd9d.,negative,v1.0.0
fbk-11092,req-010466,res-01243,2,issue was fixed but took longer than expected. rating given: 2/5. total downtime felt like 43 hours from resident perspective. reference token 09fdf632.,neutral,v1.0.0
fbk-11093,req-006126,res-04242,1,unacceptable delay and repeated visits without permanent fix. rating given: 1/5. total downtime felt like 63 hours from resident perspective.,negative,v1.0.0
fbk-11094,req-014174,res-04421,3,very satisfied with the response time and communication. rating given: 3/5. total downtime felt like 78 hours from resident perspective. reference token f15ad2d4.,positive,v1.0.0
fbk-11095,req-002917,res-04329,3,issue was fixed but took longer than expected. rating given: 3/5. total downtime felt like 83 hours from resident perspective. reference token de04e397.,neutral,v1.0.0
fbk-11096,req-001694,res-00595,5,technician was professional and resolved the issue quickly. rating given: 5/5. total downtime felt like 74 hours from resident perspective. reference token 4f035527.,positive,v1.0.0
fbk-11097,req-005125,res-00870,5,work quality exceeded expectations; thank you maintenance team. rating given: 5/5. total downtime felt like 21 hours from resident perspective. reference token 34859165.,positive,v1.0.0
fbk-11098,req-019554,res-00525,5,work quality exceeded expectations; thank you maintenance team. rating given: 5/5. total downtime felt like 69 hours from resident perspective. reference token 41b3885a.,positive,v1.0.0
fbk-11099,req-014483,res-04419,1,poor communication; had to escalate to management. rating given: 1/5. total downtime felt like 108 hours from resident perspective. request closure confirmation via email. reference token 0bff3d04.,negative,v1.0.0
fbk-11100,req-011242,res-03564,4,work quality exceeded expectations; thank you maintenance team. rating given: 4/5. total downtime felt like 92 hours from resident perspective. reference token 2143b388.,positive,v1.0.0
fbk-11101,req-009754,res-03072,4,resolution acceptable; communication could be improved. rating given: 4/5. total downtime felt like 6 hours from resident perspective. request closure confirmation via email. reference token 8c3c6a82.,neutral,v1.0.0
fbk-11102,req-013423,res-06273,5,technician was professional and resolved the issue quickly. rating given: 5/5. total downtime felt like 33 hours from resident perspective. reference token 5b84a637.,positive,v1.0.0
fbk-11103,req-013013,res-00323,5,very satisfied with the response time and communication. rating given: 5/5. total downtime felt like 37 hours from resident perspective. reference token be2e0fa9.,positive,v1.0.0
fbk-11104,req-011076,res-05735,4,technician was professional and resolved the issue quickly. rating given: 4/5. total downtime felt like 107 hours from resident perspective. reference token 5b8fc73f.,positive,v1.0.0
fbk-11105,req-006928,res-02750,4,resolution acceptable; communication could be improved. rating given: 4/5. total downtime felt like 14 hours from resident perspective. request closure confirmation via email.,neutral,v1.0.0
fbk-11106,req-008858,res-05642,4,technician was professional and resolved the issue quickly. rating given: 4/5. total downtime felt like 82 hours from resident perspective. reference token e27358d4.,positive,v1.0.0
fbk-11107,req-009082,res-06224,5,issue was fixed but took longer than expected. rating given: 5/5. total downtime felt like 81 hours from resident perspective. reference token 92724ca8.,neutral,v1.0.0
fbk-11108,req-020046,res-03959,4,work quality exceeded expectations; thank you maintenance team. rating given: 4/5. total downtime felt like 25 hours from resident perspective. reference token 187902b0.,positive,v1.0.0
fbk-11109,req-001008,res-01638,3,issue was fixed but took longer than expected. rating given: 3/5. total downtime felt like 92 hours from resident perspective. reference token d26bf628.,neutral,v1.0.0
fbk-11110,req-013734,res-02596,3,average experience — problem solved with follow-up visit. rating given: 3/5. total downtime felt like 76 hours from resident perspective.,neutral,v1.0.0
fbk-11111,req-005060,res-04596,2,poor communication; had to escalate to management. rating given: 2/5. total downtime felt like 18 hours from resident perspective. request closure confirmation via email. reference token 8a62ce84.,negative,v1.0.0
fbk-11112,req-006827,res-01012,5,technician was professional and resolved the issue quickly. rating given: 5/5. total downtime felt like 37 hours from resident perspective. reference token 787c3b17.,positive,v1.0.0
fbk-11113,req-012503,res-02982,5,work quality exceeded expectations; thank you maintenance team. rating given: 5/5. total downtime felt like 19 hours from resident perspective. reference token 0a3c1f71.,positive,v1.0.0
fbk-11114,req-017101,res-05007,4,resolution acceptable; communication could be improved. rating given: 4/5. total downtime felt like 61 hours from resident perspective. request closure confirmation via email.,neutral,v1.0.0
fbk-11115,req-008199,res-02821,5,technician was professional and resolved the issue quickly. rating given: 5/5. total downtime felt like 95 hours from resident perspective. reference token e250157b.,positive,v1.0.0
fbk-11116,req-001223,res-04541,5,technician was professional and resolved the issue quickly. rating given: 5/5. total downtime felt like 65 hours from resident perspective. reference token fc1fd1a6.,positive,v1.0.0
fbk-11117,req-013916,res-04563,4,very satisfied with the response time and communication. rating given: 4/5. total downtime felt like 97 hours from resident perspective. reference token c3b8daec.,positive,v1.0.0
fbk-11118,req-015660,res-06353,4,resolution acceptable; communication could be improved. rating given: 4/5. total downtime felt like 109 hours from resident perspective. request closure confirmation via email. reference token 0a719c73.,neutral,v1.0.0
fbk-11119,req-009280,res-04935,5,work quality exceeded expectations; thank you maintenance team. rating given: 5/5. total downtime felt like 69 hours from resident perspective. reference token 41b3885a.,positive,v1.0.0
fbk-11120,req-020146,res-04384,4,work quality exceeded expectations; thank you maintenance team. rating given: 4/5. total downtime felt like 78 hours from resident perspective. reference token 309b017c.,positive,v1.0.0
fbk-11121,req-020057,res-02341,4,very satisfied with the response time and communication. rating given: 4/5. total downtime felt like 83 hours from resident perspective. reference token 9e0d4604.,positive,v1.0.0
fbk-11122,req-002511,res-04122,5,work quality exceeded expectations; thank you maintenance team. rating given: 5/5. total downtime felt like 53 hours from resident perspective. reference token ded44828.,positive,v1.0.0
fbk-11123,req-013034,res-02060,4,work quality exceeded expectations; thank you maintenance team. rating given: 5/5. total downtime felt like 69 hours from resident perspective. reference token 41b3885a.,neutral,v1.0.0
fbk-11124,req-021116,res-05764,4,resolution acceptable; communication could be improved. rating given: 4/5. total downtime felt like 109 hours from resident perspective. request closure confirmation via email. reference token 0a719c73.,neutral,v1.0.0
fbk-11125,req-015842,res-06450,1,poor communication; had to escalate to management. rating given: 1/5. total downtime felt like 93 hours from resident perspective. request closure confirmation via email. reference token 827e6623.,negative,v1.0.0
fbk-11126,req-004978,res-06478,2,unacceptable delay and repeated visits without permanent fix. rating given: 2/5. total downtime felt like 101 hours from resident perspective.,negative,v1.0.0
fbk-11127,req-006135,res-03692,4,work quality exceeded expectations; thank you maintenance team. rating given: 5/5. total downtime felt like 69 hours from resident perspective. reference token 41b3885a.,positive,v1.0.0
fbk-11128,req-014771,res-06468,3,technician left site without verifying complete resolution. rating given: 3/5. total downtime felt like 79 hours from resident perspective. request closure confirmation via email. reference token 714a1703.,negative,v1.0.0
fbk-11129,req-017550,res-05553,5,technician was professional and resolved the issue quickly. rating given: 5/5. total downtime felt like 7 hours from resident perspective. reference token 9925fd6a.,positive,v1.0.0
fbk-11130,req-006602,res-04880,2,resolution acceptable; communication could be improved. rating given: 2/5. total downtime felt like 87 hours from resident perspective. request closure confirmation via email.,neutral,v1.0.0
fbk-11131,req-020396,res-04940,5,very satisfied with the response time and communication. rating given: 5/5. total downtime felt like 43 hours from resident perspective. reference token 62f7a0d1.,positive,v1.0.0
fbk-11132,req-010349,res-00381,4,resolution acceptable; communication could be improved. rating given: 4/5. total downtime felt like 86 hours from resident perspective. request closure confirmation via email. reference token 8e4cbab5.,neutral,v1.0.0
fbk-11133,req-006209,res-04886,4,technician was professional and resolved the issue quickly. rating given: 4/5. total downtime felt like 102 hours from resident perspective. reference token 722cde33.,positive,v1.0.0
fbk-11134,req-002327,res-01207,4,technician was professional and resolved the issue quickly. rating given: 4/5. total downtime felt like 14 hours from resident perspective. reference token 8271dc26.,positive,v1.0.0
fbk-11135,req-011342,res-02074,5,work quality exceeded expectations; thank you maintenance team. rating given: 5/5. total downtime felt like 82 hours from resident perspective. reference token 79722d80.,positive,v1.0.0
fbk-11136,req-017286,res-04089,3,resolution acceptable; communication could be improved. rating given: 3/5. total downtime felt like 92 hours from resident perspective. request closure confirmation via email. reference token 4c3d7bff.,neutral,v1.0.0
fbk-11137,req-009808,res-00530,1,resolution acceptable; communication could be improved. rating given: 1/5. total downtime felt like 93 hours from resident perspective. request closure confirmation via email.,neutral,v1.0.0
fbk-11138,req-020109,res-04587,5,very satisfied with the response time and communication. rating given: 5/5. total downtime felt like 43 hours from resident perspective. reference token 62f7a0d1.,positive,v1.0.0
fbk-11139,req-020306,res-05647,3,average experience — problem solved with follow-up visit. rating given: 3/5. total downtime felt like 59 hours from resident perspective. reference token e4a883bc.,neutral,v1.0.0
fbk-11140,req-007686,res-06332,5,very satisfied with the response time and communication. rating given: 5/5. total downtime felt like 96 hours from resident perspective. reference token 25e35523.,positive,v1.0.0
fbk-11141,req-008978,res-05210,5,technician was professional and resolved the issue quickly. rating given: 5/5. total downtime felt like 77 hours from resident perspective. reference token c353917a.,positive,v1.0.0
fbk-11142,req-003399,res-06254,5,technician was professional and resolved the issue quickly. rating given: 5/5. total downtime felt like 78 hours from resident perspective. reference token e11b681b.,positive,v1.0.0
fbk-11143,req-011567,res-04234,5,technician was professional and resolved the issue quickly. rating given: 5/5. total downtime felt like 88 hours from resident perspective. reference token 0f578e91.,positive,v1.0.0
fbk-11144,req-021290,res-04227,4,technician was professional and resolved the issue quickly. rating given: 4/5. total downtime felt like 111 hours from resident perspective. reference token c5afb2af.,positive,v1.0.0
fbk-11145,req-003851,res-00230,5,issue was fixed but took longer than expected. rating given: 5/5. total downtime felt like 102 hours from resident perspective. reference token 3a791a7e.,neutral,v1.0.0
fbk-11146,req-000232,res-01218,4,work quality exceeded expectations; thank you maintenance team. rating given: 4/5. total downtime felt like 58 hours from resident perspective. reference token 49471818.,positive,v1.0.0
fbk-11147,req-009219,res-00816,5,work quality exceeded expectations; thank you maintenance team. rating given: 5/5. total downtime felt like 88 hours from resident perspective. reference token 21190584.,positive,v1.0.0
fbk-11148,req-001702,res-05546,2,poor communication; had to escalate to management. rating given: 2/5. total downtime felt like 6 hours from resident perspective. request closure confirmation via email. reference token f8a10194.,negative,v1.0.0
fbk-11149,req-001499,res-02998,3,issue was fixed but took longer than expected. rating given: 3/5. total downtime felt like 17 hours from resident perspective. reference token 436d9762.,neutral,v1.0.0
fbk-11150,req-013917,res-02722,4,very satisfied with the response time and communication. rating given: 4/5. total downtime felt like 79 hours from resident perspective. reference token cdb41601.,positive,v1.0.0
fbk-11151,req-002812,res-00736,4,work quality exceeded expectations; thank you maintenance team. rating given: 4/5. total downtime felt like 33 hours from resident perspective. reference token d5699eda.,positive,v1.0.0
fbk-11152,req-002254,res-04102,4,average experience — problem solved with follow-up visit. rating given: 4/5. total downtime felt like 9 hours from resident perspective.,neutral,v1.0.0
fbk-11153,req-000944,res-00869,2,technician left site without verifying complete resolution. rating given: 2/5. total downtime felt like 82 hours from resident perspective. request closure confirmation via email. reference token db635f21.,negative,v1.0.0
fbk-11154,req-018627,res-00515,4,work quality exceeded expectations; thank you maintenance team. rating given: 4/5. total downtime felt like 39 hours from resident perspective. reference token 74e07a5b.,positive,v1.0.0
fbk-11155,req-011973,res-03198,5,very satisfied with the response time and communication. rating given: 5/5. total downtime felt like 85 hours from resident perspective. reference token e0c009b3.,positive,v1.0.0
fbk-11156,req-005646,res-01935,4,work quality exceeded expectations; thank you maintenance team. rating given: 5/5. total downtime felt like 69 hours from resident perspective. reference token 41b3885a.,neutral,v1.0.0
fbk-11157,req-018568,res-04811,5,work quality exceeded expectations; thank you maintenance team. rating given: 5/5. total downtime felt like 15 hours from resident perspective. reference token dc9c870f.,positive,v1.0.0
fbk-11158,req-017528,res-00403,1,poor communication; had to escalate to management. rating given: 1/5. total downtime felt like 77 hours from resident perspective. request closure confirmation via email. reference token 7597acd3.,negative,v1.0.0
fbk-11159,req-016652,res-01581,5,very satisfied with the response time and communication. rating given: 5/5. total downtime felt like 2 hours from resident perspective. reference token 4e9f4248.,positive,v1.0.0
fbk-11160,req-015818,res-03446,1,poor communication; had to escalate to management. rating given: 1/5. total downtime felt like 39 hours from resident perspective. request closure confirmation via email. reference token 2d169ab4.,negative,v1.0.0
fbk-11161,req-012148,res-06359,5,very satisfied with the response time and communication. rating given: 5/5. total downtime felt like 107 hours from resident perspective. reference token 521f20d9.,positive,v1.0.0
fbk-11162,req-016979,res-00250,5,very satisfied with the response time and communication. rating given: 5/5. total downtime felt like 100 hours from resident perspective. reference token 2ce66032.,positive,v1.0.0
fbk-11163,req-006813,res-00848,5,work quality exceeded expectations; thank you maintenance team. rating given: 5/5. total downtime felt like 36 hours from resident perspective. reference token 5f8ee9ae.,positive,v1.0.0
fbk-11164,req-020690,res-01608,3,issue was fixed but took longer than expected. rating given: 3/5. total downtime felt like 54 hours from resident perspective.,neutral,v1.0.0
fbk-11165,req-008880,res-04517,5,work quality exceeded expectations; thank you maintenance team. rating given: 5/5. total downtime felt like 91 hours from resident perspective. reference token 6f384759.,positive,v1.0.0
fbk-11166,req-008697,res-02111,4,resolution acceptable; communication could be improved. rating given: 4/5. total downtime felt like 36 hours from resident perspective. request closure confirmation via email. reference token 3bc5c8ba.,neutral,v1.0.0
fbk-11167,req-007828,res-03960,5,work quality exceeded expectations; thank you maintenance team. rating given: 5/5. total downtime felt like 5 hours from resident perspective. reference token 3966dd5a.,positive,v1.0.0
fbk-11168,req-021337,res-01283,4,very satisfied with the response time and communication. rating given: 4/5. total downtime felt like 5 hours from resident perspective. reference token bbcb01b9.,positive,v1.0.0
fbk-11169,req-016314,res-01582,3,average experience — problem solved with follow-up visit. rating given: 3/5. total downtime felt like 112 hours from resident perspective. reference token 22935e26.,neutral,v1.0.0
fbk-11170,req-007699,res-03731,5,average experience — problem solved with follow-up visit. rating given: 5/5. total downtime felt like 45 hours from resident perspective.,neutral,v1.0.0
fbk-11171,req-019019,res-04407,5,technician was professional and resolved the issue quickly. rating given: 5/5. total downtime felt like 20 hours from resident perspective. reference token d088597e.,positive,v1.0.0
fbk-11172,req-009723,res-03311,3,technician left site without verifying complete resolution. rating given: 3/5. total downtime felt like 22 hours from resident perspective. request closure confirmation via email. reference token 1b65a60f.,negative,v1.0.0
